dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
1.0	58432	id_83168	3425	id_5136
0.925	247194	id_343044	242830	id_337156
1.0	226030	id_313372	225810	id_313149
1.0	10580	id_15338	10500	id_15258
1.0	211834	id_294346	211790	id_294302
1.0	190578	id_264928	190507	id_264855
1.0	249711	id_346788	249689	id_346763
0.955	195834	id_272210	107071	id_149540
1.0	65473	id_92742	47192	id_67524
1.0	103649	id_144997	103646	id_144994
1.0	174266	id_242874	174244	id_242852
1.0	179489	id_249393	179385	id_249289
1.0	257844	id_357790	257834	id_357779
1.0	210689	id_292570	206273	id_286282
1.0	16008	id_23120	15976	id_23088
1.0	94792	id_132468	47498	id_67911
1.0	74088	id_105342	74051	id_105303
1.0	233453	id_323478	230786	id_319541
1.0	179042	id_248859	179029	id_248846
1.0	140887	id_196597	18844	id_27300
0.915	231096	id_319988	231089	id_319981
1.0	172779	id_240758	34625	id_49687
1.0	102940	id_143858	102814	id_143669
0.88	209083	id_290335	160592	id_223908
0.935	135554	id_189039	62266	id_88496
1.0	202028	id_280647	202024	id_280643
0.88	178520	id_248241	176707	id_245988
0.96	129537	id_180852	38894	id_55615
1.0	223345	id_310016	32870	id_46679
1.0	216217	id_300738	17077	id_24712
1.0	237619	id_329767	237592	id_329740
1.0	18090	id_26362	18069	id_26330
0.935	100246	id_140085	98672	id_137942
0.99	27864	id_39702	27854	id_39692
1.0	82320	id_116841	82279	id_116800
1.0	233452	id_323474	43123	id_61562
0.97	131748	id_183870	104739	id_146435
1.0	114292	id_159555	113905	id_159153
1.0	174573	id_243309	174531	id_243267
1.0	197429	id_274547	197426	id_274544
1.0	232811	id_322712	232790	id_322691
1.0	165071	id_230040	165033	id_230002
1.0	85596	id_120965	85410	id_120775
1.0	194100	id_269828	186840	id_259561
1.0	214302	id_298053	17268	id_24964
1.0	102040	id_142638	62656	id_89094
1.0	160075	id_223155	160071	id_223151
0.955	62225	id_88454	6965	id_10357
0.93	116537	id_162689	110237	id_153906
0.96	26073	id_37063	26035	id_37025
1.0	59538	id_84708	38869	id_55585
1.0	180940	id_251417	112681	id_157213
1.0	30057	id_42800	29994	id_42728
1.0	179465	id_249369	179405	id_249309
1.0	225459	id_312750	161100	id_224666
1.0	203202	id_282153	141387	id_197359
1.0	216200	id_300706	152512	id_212609
1.0	59476	id_84619	59418	id_84554
1.0	138597	id_193076	101586	id_142057
1.0	259552	id_360429	123404	id_172235
1.0	132095	id_184311	7313	id_10951
1.0	166035	id_231332	148159	id_206445
0.895	179130	id_248950	178996	id_248813
1.0	155258	id_216550	155238	id_216530
1.0	166035	id_231332	148155	id_206441
1.0	253513	id_351710	169475	id_236297
1.0	224392	id_311409	123304	id_172131
0.93	217374	id_302182	155369	id_216669
0.895	244604	id_339531	136371	id_190233
1.0	194114	id_269872	194080	id_269791
1.0	213582	id_296792	102352	id_143061
1.0	145855	id_203251	145831	id_203217
1.0	189973	id_263856	183571	id_255263
1.0	108672	id_151824	108498	id_151646
1.0	226592	id_314051	176161	id_245330
1.0	239107	id_331775	239084	id_331750
0.925	50250	id_71653	9622	id_14080
1.0	176792	id_246085	33158	id_47032
1.0	146746	id_204554	26636	id_37808
0.93	176295	id_245509	120803	id_168575
1.0	257489	id_357169	3614	id_5403
0.9	258514	id_358718	172381	id_240147
1.0	101923	id_142509	74730	id_106349
1.0	195277	id_271385	159428	id_222184
1.0	216739	id_301492	216734	id_301487
1.0	259247	id_359999	141015	id_196812
1.0	85596	id_120965	85441	id_120806
0.91	50265	id_71668	43141	id_61584
1.0	226161	id_313508	225840	id_313180
1.0	204285	id_283680	99920	id_139644
1.0	176890	id_246187	176796	id_246089
1.0	240957	id_334512	1892	id_2761
1.0	176890	id_246187	176798	id_246091
1.0	169285	id_236054	169241	id_236008
0.905	200160	id_278242	25452	id_36318
1.0	140670	id_196346	140669	id_196343
1.0	50124	id_71483	50039	id_71398
1.0	223888	id_310748	223887	id_310745
1.0	178943	id_248732	18453	id_26827
0.935	217805	id_302859	118570	id_165494
1.0	161168	id_224744	107413	id_150136
1.0	64146	id_90892	63997	id_90742
1.0	226161	id_313508	225874	id_313215
1.0	103654	id_145002	103650	id_144998
1.0	109132	id_152357	48011	id_68525
1.0	45247	id_64558	45206	id_64517
1.0	226592	id_314051	176170	id_245355
1.0	178932	id_248677	65100	id_92281
1.0	254525	id_353096	254519	id_353090
1.0	201181	id_279545	194958	id_270915
1.0	139225	id_193974	139224	id_193957
1.0	190213	id_264215	79193	id_112588
1.0	207660	id_288273	207613	id_288208
1.0	50953	id_72467	50936	id_72448
1.0	201075	id_279432	21737	id_31267
1.0	228388	id_316310	148783	id_207418
1.0	253234	id_351388	253211	id_351364
1.0	237128	id_329152	236868	id_328892
1.0	228388	id_316310	148787	id_207423
0.95	174636	id_243372	81425	id_115579
1.0	135597	id_189099	27519	id_39101
1.0	72666	id_103244	16270	id_23468
1.0	243797	id_338502	243782	id_338487
1.0	204961	id_284540	193382	id_268885
1.0	205001	id_284580	50470	id_71881
0.96	144671	id_201728	144239	id_201141
1.0	91209	id_128159	91207	id_128157
1.0	181597	id_252184	181592	id_252179
0.9	258514	id_358718	172335	id_240101
1.0	260628	id_361788	3287	id_4867
1.0	142820	id_199043	62502	id_88834
1.0	226215	id_313564	176051	id_245191
1.0	199021	id_276558	66557	id_94181
1.0	244993	id_340196	178928	id_248663
1.0	241443	id_335330	241440	id_335326
1.0	241044	id_334671	241031	id_334656
1.0	36189	id_51890	36178	id_51879
1.0	82360	id_116882	82359	id_116881
1.0	217909	id_303001	217873	id_302944
1.0	143402	id_200038	143343	id_199973
1.0	257747	id_357663	69830	id_98477
0.98	106623	id_148966	70382	id_99387
1.0	104665	id_146361	80381	id_114250
1.0	256300	id_355310	113264	id_158143
0.9	235386	id_326839	54413	id_77346
1.0	155096	id_216153	50357	id_71767
1.0	86272	id_121810	80381	id_114250
1.0	220192	id_306000	220163	id_305971
1.0	243243	id_337832	28859	id_41005
1.0	9997	id_14559	9969	id_14531
0.915	173389	id_241568	151228	id_210861
0.94	187357	id_260278	187306	id_260227
1.0	92270	id_129417	91980	id_129103
0.9	259594	id_360510	152274	id_212294
1.0	175220	id_244071	119493	id_166733
1.0	108171	id_151225	108154	id_151203
1.0	127978	id_178653	127970	id_178645
1.0	210565	id_292376	210221	id_292006
0.97	176936	id_246238	176931	id_246233
1.0	161358	id_224949	105774	id_147843
0.92	224663	id_311741	224634	id_311709
1.0	238585	id_331101	238584	id_331100
0.915	212046	id_294627	212044	id_294625
1.0	147817	id_205871	147793	id_205845
1.0	233462	id_323490	34021	id_48375
1.0	90627	id_127295	90478	id_127146
1.0	246722	id_342477	7562	id_11392
1.0	126017	id_175699	126014	id_175696
1.0	235424	id_326893	46379	id_66376
1.0	243797	id_338502	243789	id_338494
1.0	56843	id_81067	56718	id_80938
1.0	87630	id_123773	87624	id_123767
1.0	107279	id_149890	77375	id_109773
1.0	76969	id_109166	76962	id_109159
1.0	76969	id_109166	76964	id_109161
1.0	216888	id_301664	216825	id_301601
1.0	151516	id_211199	151482	id_211165
1.0	185060	id_257380	160	id_162
1.0	147309	id_205261	21334	id_30711
1.0	251168	id_348696	251150	id_348678
1.0	84870	id_120170	84857	id_120157
1.0	195354	id_271464	195294	id_271403
1.0	201747	id_280250	201707	id_280210
1.0	85322	id_120675	85060	id_120403
0.92	217216	id_302024	112791	id_157433
1.0	64266	id_91063	64252	id_91049
1.0	105386	id_147239	105378	id_147231
0.91	161097	id_224663	91309	id_128290
0.94	94737	id_132411	3296	id_4882
0.98	12217	id_17707	12210	id_17700
1.0	52967	id_75291	52959	id_75281
1.0	260778	id_361948	260776	id_361946
1.0	260778	id_361948	260777	id_361947
1.0	142656	id_198855	142237	id_198433
0.91	118693	id_165769	32144	id_45770
1.0	213220	id_296320	213216	id_296316
0.95	91845	id_128953	32138	id_45764
1.0	247839	id_343977	244243	id_339005
1.0	134588	id_187833	112623	id_157054
0.91	224944	id_312090	217216	id_302024
0.92	82561	id_117087	82554	id_117080
1.0	28956	id_41108	28955	id_41107
1.0	216206	id_300723	34019	id_48352
1.0	139265	id_194096	95415	id_133229
1.0	69865	id_98535	3425	id_5136
1.0	207540	id_288127	207340	id_287906
1.0	216214	id_300735	4725	id_7099
1.0	171369	id_238822	171318	id_238754
1.0	257520	id_357283	44058	id_62854
1.0	77784	id_110525	24501	id_34916
1.0	51736	id_73457	51730	id_73451
1.0	257537	id_357332	216253	id_300815
1.0	116410	id_162488	17765	id_25783
1.0	230597	id_319280	127100	id_177380
1.0	116685	id_162844	116653	id_162812
1.0	163703	id_228246	161381	id_224972
1.0	157825	id_220218	157578	id_219916
1.0	51736	id_73457	51718	id_73439
1.0	7251	id_10770	7245	id_10760
1.0	7251	id_10770	7246	id_10761
1.0	193597	id_269140	178935	id_248699
1.0	96142	id_134215	96141	id_134214
1.0	145812	id_203197	145743	id_203113
1.0	51736	id_73457	51722	id_73443
1.0	73935	id_105140	73934	id_105139
1.0	138277	id_192670	138276	id_192669
1.0	207149	id_287609	112666	id_157176
1.0	226995	id_314628	226904	id_314529
1.0	99655	id_139232	99642	id_139195
1.0	220656	id_306628	189817	id_263628
1.0	213680	id_296969	89318	id_125742
1.0	105769	id_147834	7278	id_10840
0.915	158437	id_221047	158422	id_221030
0.915	158437	id_221047	158425	id_221035
0.895	171702	id_239319	9946	id_14476
1.0	171970	id_239638	161185	id_224763
1.0	241155	id_334913	87363	id_123435
1.0	156557	id_218511	126356	id_176167
1.0	222906	id_309428	77756	id_110402
1.0	210929	id_293074	183085	id_254640
1.0	178939	id_248721	47766	id_68180
1.0	151353	id_211036	104203	id_145815
1.0	69564	id_98053	69548	id_98037
1.0	164146	id_228773	164117	id_228744
1.0	142576	id_198774	142489	id_198686
1.0	218233	id_303383	218228	id_303376
1.0	47429	id_67842	45558	id_65042
1.0	92152	id_129290	92133	id_129271
1.0	92152	id_129290	92134	id_129272
1.0	41248	id_58707	41164	id_58623
1.0	192548	id_267775	154178	id_214791
1.0	128036	id_178717	73000	id_103942
1.0	128036	id_178717	73001	id_103943
1.0	84899	id_120199	84872	id_120172
1.0	66051	id_93471	66010	id_93422
1.0	242254	id_336379	157587	id_219925
1.0	78202	id_111316	78159	id_111266
1.0	172218	id_239939	117114	id_163372
1.0	256861	id_356149	256857	id_356145
0.935	143080	id_199447	17061	id_24695
1.0	115393	id_160991	115382	id_160980
1.0	172010	id_239679	55399	id_78886
1.0	123572	id_172403	16919	id_24547
1.0	208894	id_290074	46846	id_67040
0.92	56707	id_80927	31972	id_45595
1.0	246312	id_342001	246290	id_341979
1.0	224441	id_311469	224429	id_311448
1.0	114012	id_159261	113939	id_159188
1.0	82323	id_116844	82303	id_116824
1.0	234787	id_325889	30623	id_43633
1.0	6437	id_9598	6434	id_9595
0.96	140782	id_196485	131671	id_183793
1.0	203241	id_282199	203202	id_282153
1.0	212601	id_295435	62331	id_88588
1.0	210981	id_293126	183109	id_254664
0.935	253639	id_351886	48169	id_68731
1.0	87179	id_123163	43079	id_61514
0.9	235386	id_326839	139264	id_194092
1.0	102358	id_143074	73163	id_104211
1.0	222704	id_309203	222639	id_309136
1.0	260823	id_361993	242108	id_336176
1.0	135125	id_188500	73350	id_104437
1.0	132095	id_184311	101013	id_141322
1.0	178775	id_248496	178541	id_248262
1.0	20985	id_30126	20978	id_30119
1.0	199352	id_277001	199279	id_276924
1.0	70950	id_100220	6753	id_10075
0.96	210933	id_293078	183119	id_254674
1.0	206220	id_286225	206205	id_286188
0.93	198599	id_276020	198552	id_275973
1.0	114255	id_159518	114061	id_159310
1.0	234787	id_325889	30637	id_43663
1.0	172245	id_239976	161381	id_224972
1.0	101366	id_141795	101363	id_141792
1.0	103354	id_144480	91714	id_128744
1.0	125625	id_175228	125549	id_175152
1.0	257748	id_357671	153216	id_213556
0.97	216216	id_300737	114362	id_159626
1.0	95655	id_133532	95637	id_133514
1.0	12026	id_17449	12007	id_17430
1.0	203241	id_282199	203233	id_282190
1.0	138137	id_192530	67356	id_95346
1.0	204607	id_284127	163245	id_227644
1.0	125625	id_175228	125550	id_175153
1.0	211195	id_293384	203143	id_282070
1.0	228238	id_316121	220656	id_306628
0.935	240956	id_334509	3301	id_4888
1.0	235069	id_326401	198274	id_275612
1.0	243280	id_337869	28916	id_41062
1.0	183230	id_254830	75243	id_107133
1.0	163033	id_227376	163026	id_227367
1.0	29252	id_41539	29240	id_41527
0.935	67408	id_95410	67403	id_95405
1.0	178780	id_248501	178438	id_248159
0.965	65497	id_92769	65477	id_92747
1.0	172576	id_240463	120467	id_168096
0.955	233463	id_323492	142809	id_199030
1.0	46746	id_66931	46719	id_66904
1.0	43138	id_61581	7272	id_10829
1.0	134419	id_187527	69034	id_97372
1.0	185037	id_257356	92047	id_129185
1.0	82379	id_116901	82311	id_116832
1.0	140892	id_196602	140769	id_196471
1.0	257536	id_357330	122996	id_171773
1.0	95487	id_133325	62512	id_88845
1.0	14003	id_20177	11774	id_17070
1.0	84255	id_119247	71905	id_101908
1.0	237082	id_329106	236653	id_328676
0.925	259041	id_359649	70296	id_99283
1.0	255700	id_354557	255679	id_354535
1.0	101370	id_141799	101344	id_141773
1.0	180851	id_251268	141858	id_197955
1.0	222769	id_309269	222753	id_309253
1.0	233519	id_323575	233517	id_323573
1.0	222188	id_308523	161188	id_224767
1.0	95656	id_133533	95653	id_133530
1.0	235718	id_327532	230214	id_318752
0.98	161447	id_225038	18049	id_26282
1.0	32080	id_45705	9609	id_14067
1.0	176305	id_245519	32080	id_45705
0.945	52387	id_74510	32904	id_46713
1.0	80510	id_114381	80434	id_114303
1.0	107294	id_149937	27740	id_39577
1.0	209577	id_291018	106930	id_149392
1.0	64334	id_91172	53533	id_76037
1.0	163624	id_228167	161381	id_224972
0.99	182170	id_253034	110863	id_154848
1.0	220931	id_307022	136306	id_190154
1.0	226274	id_313623	226245	id_313594
1.0	90436	id_127104	90380	id_127048
1.0	98301	id_137300	85090	id_120433
1.0	161048	id_224610	46413	id_66438
0.905	161184	id_224762	116408	id_162475
0.935	202458	id_281190	191587	id_266460
0.955	217091	id_301898	7042	id_10525
1.0	168175	id_234366	165314	id_230399
1.0	237078	id_329102	236550	id_328571
1.0	181199	id_251711	90817	id_127538
1.0	248644	id_345172	248625	id_345151
1.0	176058	id_245198	176023	id_245163
1.0	5897	id_8711	5880	id_8694
1.0	226161	id_313508	225974	id_313315
1.0	237967	id_330278	237949	id_330260
1.0	107418	id_150166	31434	id_44892
1.0	190202	id_264172	9947	id_14477
1.0	231610	id_321004	151620	id_211323
1.0	209577	id_291018	106907	id_149369
1.0	219124	id_304560	170951	id_238241
1.0	190212	id_264211	69871	id_98544
0.91	133747	id_186591	9530	id_13986
1.0	82693	id_117245	82691	id_117243
1.0	236199	id_328194	62129	id_88358
1.0	119473	id_166639	26522	id_37694
1.0	38606	id_55229	38587	id_55210
1.0	216787	id_301540	216781	id_301534
0.94	111973	id_156245	111950	id_156220
1.0	200171	id_278274	198359	id_275701
1.0	118879	id_166011	61825	id_87954
1.0	186820	id_259540	27170	id_38482
1.0	157646	id_220009	144399	id_201430
1.0	99705	id_139308	99682	id_139285
0.99	250998	id_348507	250936	id_348441
0.895	247909	id_344128	112834	id_157503
1.0	53437	id_75877	53257	id_75689
1.0	211551	id_293914	12085	id_17551
1.0	188852	id_262335	188847	id_262326
1.0	119487	id_166689	107302	id_149951
0.93	95279	id_133077	33525	id_47534
0.93	181690	id_252405	22194	id_31895
1.0	209671	id_291119	209665	id_291113
1.0	146850	id_204679	140994	id_196790
1.0	116136	id_161986	116099	id_161945
0.99	253651	id_351898	201225	id_279590
1.0	113662	id_158590	113561	id_158485
1.0	235256	id_326631	235247	id_326622
1.0	141853	id_197947	7315	id_10955
1.0	241155	id_334913	77899	id_110784
1.0	251568	id_349149	251567	id_349148
1.0	160280	id_223444	160275	id_223439
1.0	83717	id_118574	83716	id_118573
1.0	160280	id_223444	160270	id_223433
1.0	251568	id_349149	251564	id_349143
1.0	227227	id_314877	226936	id_314565
1.0	160280	id_223444	160278	id_223442
1.0	160280	id_223444	160279	id_223443
1.0	209827	id_291301	116755	id_162922
1.0	194114	id_269872	194107	id_269851
1.0	162690	id_226904	162682	id_226896
1.0	171754	id_239371	3372	id_5037
1.0	162685	id_226899	162672	id_226886
1.0	144090	id_200959	107311	id_149991
1.0	80348	id_114217	80340	id_114209
1.0	85596	id_120965	85340	id_120694
1.0	229733	id_318045	57658	id_82068
1.0	58055	id_82564	58054	id_82563
1.0	144150	id_201034	74295	id_105624
1.0	155812	id_217382	155811	id_217381
1.0	42423	id_60650	42364	id_60591
1.0	154582	id_215391	106043	id_148251
1.0	23695	id_33886	23684	id_33875
1.0	221195	id_307293	150942	id_210499
0.92	113327	id_158219	62386	id_88664
1.0	190451	id_264760	81696	id_115936
1.0	47450	id_67863	42889	id_61244
1.0	135598	id_189100	27520	id_39102
0.965	171465	id_238935	95417	id_133234
1.0	124773	id_174115	77901	id_110792
1.0	11863	id_17214	11833	id_17183
1.0	227227	id_314877	226964	id_314596
1.0	130163	id_181705	130153	id_181695
1.0	248639	id_345166	248610	id_345136
1.0	249509	id_346447	17701	id_25652
1.0	224236	id_311252	224153	id_311169
1.0	228300	id_316188	32817	id_46626
1.0	230549	id_319229	127064	id_177344
1.0	79851	id_113538	79848	id_113535
1.0	77734	id_110348	77720	id_110334
1.0	217226	id_302034	193524	id_269067
1.0	57626	id_81980	57493	id_81844
1.0	113662	id_158590	113595	id_158523
1.0	227227	id_314877	226975	id_314608
1.0	42125	id_60238	35306	id_50479
1.0	77734	id_110348	77719	id_110333
1.0	244568	id_339445	244562	id_339437
1.0	113662	id_158590	113578	id_158502
1.0	73754	id_104909	32836	id_46645
1.0	34176	id_48762	34173	id_48759
1.0	190536	id_264885	190521	id_264869
1.0	5940	id_8756	5926	id_8740
1.0	183669	id_255408	44488	id_63567
1.0	122388	id_170765	122385	id_170762
1.0	211008	id_293153	183174	id_254729
1.0	176869	id_246166	100636	id_140726
1.0	245559	id_341054	193647	id_269197
1.0	178258	id_247884	171748	id_239365
0.88	244424	id_339257	201255	id_279638
0.96	190448	id_264757	155119	id_216316
1.0	253513	id_351710	18844	id_27300
1.0	249955	id_347122	86272	id_121810
0.9	235386	id_326839	105770	id_147835
1.0	45246	id_64557	45207	id_64518
1.0	233442	id_323462	190213	id_264215
0.9	216238	id_300793	145786	id_203167
1.0	160977	id_224529	139266	id_194100
1.0	147259	id_205211	103035	id_143997
1.0	148335	id_206776	714	id_951
1.0	161053	id_224615	139689	id_194838
1.0	141784	id_197871	141768	id_197855
0.895	207321	id_287887	27747	id_39585
1.0	3745	id_5619	3722	id_5596
1.0	245120	id_340413	245065	id_340318
1.0	107294	id_149937	62094	id_88323
0.985	162658	id_226872	57689	id_82122
1.0	211261	id_293461	33827	id_48067
1.0	131783	id_183919	125769	id_175408
1.0	249016	id_345882	236943	id_328967
1.0	120877	id_168676	120870	id_168669
1.0	207149	id_287609	161529	id_225129
1.0	255588	id_354408	255458	id_354272
0.98	170307	id_237332	170295	id_237319
0.935	175195	id_244034	175162	id_244001
1.0	120877	id_168676	120867	id_168666
1.0	23695	id_33886	23612	id_33803
1.0	234839	id_325971	234833	id_325965
1.0	73007	id_104014	12718	id_18367
0.965	211647	id_294012	6342	id_9433
1.0	113321	id_158213	21023	id_30266
1.0	78284	id_111399	65097	id_92277
1.0	120475	id_168139	71713	id_101569
1.0	247780	id_343892	247661	id_343752
0.88	94941	id_132622	94877	id_132555
